time,open,high,low,close,volume
7/26/2017,739.68,745.84,736.34,745.79,43750
7/27/2017,744.5,747.08,741.96,743.7,34690
7/28/2017,742.77,749.86,742.2,749.86,49470
7/31/2017,748.88,756.24,747.61,756.24,68480
8/1/2017,755.5,758.81,754.64,758.36,52340
8/2/2017,753.85,759.52,750.75,756.04,60070
8/3/2017,755.7,761.17,755.7,757.88,56570
8/4/2017,757.79,761.44,757.79,761.44,44280
8/7/2017,762.13,766.12,761.2,763.08,43390
8/8/2017,764.7,764.7,757.47,758.42,43870
8/9/2017,755.32,755.32,741.36,741.36,61760
8/10/2017,737.72,745.34,737.72,743.42,39800
8/11/2017,742.18,746.42,739.3,744.99,44930
8/14/2017,744.72,751.39,744.45,751.39,33530
8/15/2017,752.13,752.25,744.93,746.07,33670
8/16/2017,746.07,749.37,741.57,749.37,43680
8/17/2017,749.35,750.58,743.2,743.2,46160
8/18/2017,739.31,745.91,738.33,744.3,33250
8/21/2017,744.23,744.96,741.68,743.66,29390
8/22/2017,743.86,743.86,736.88,738.2,30050
8/23/2017,739.46,743.1,736.71,743.1,26210
8/24/2017,743.23,749.82,742.34,747.72,33630
8/25/2017,746.87,751.14,746.87,751.14,32780
8/28/2017,751.59,758.02,749.2,758.02,42760
8/29/2017,757.84,758.76,754.59,754.59,44550
8/30/2017,756.49,764.57,755.32,764.57,34230
8/31/2017,765.47,772.91,764.22,770.08,52330
9/1/2017,770.97,774.76,770.39,774.06,35510
9/5/2017,775.28,778.71,771.68,777.02,36890
9/6/2017,776.87,777.99,772.63,776.97,36720
9/7/2017,777.16,780.54,776,779.2,41320
9/8/2017,780.62,786.85,780.18,784.74,36360
9/11/2017,785.06,789.53,779.58,779.58,37680
9/12/2017,777.55,783.58,775.81,782.54,40950
9/13/2017,785.46,786.96,783.56,786.43,37970
9/14/2017,786.82,793.16,786.82,789.41,40610
9/15/2017,786.22,789.88,784.49,789.49,47590
9/18/2017,792.16,795.32,789.83,793.7,44590
9/19/2017,794.15,797.54,792.68,792.68,42240
9/20/2017,793.93,793.98,789.43,790.48,33850
9/21/2017,790.46,791,786,786.41,38420
9/22/2017,786.51,791.65,785.99,789.7,37750
9/25/2017,789.81,791.16,785.69,789.89,35490
9/26/2017,791.03,791.05,785.24,791.05,45390
9/27/2017,788.02,791.43,787.61,788.31,34120
9/28/2017,788.15,795.95,788.15,790.75,44990
9/29/2017,791.4,797.26,791.4,792.72,36410
10/2/2017,793.64,796.03,790.37,790.7,28270
10/3/2017,791.71,793.19,785.1,787.02,35760
10/4/2017,786.17,795.76,786.12,795.76,30910
10/5/2017,797.41,801.36,796.71,797.42,48800
10/6/2017,797.82,800.73,796.23,800.42,35230
10/9/2017,802.89,803.23,798.96,801.49,36340
10/10/2017,800.23,805.3,798.63,805.3,38310
10/11/2017,804.84,810.12,804.48,806.83,51020
10/12/2017,807.63,813.21,806.65,809.6,43690
10/13/2017,807.9,815.47,807.45,815.47,36090
10/16/2017,815.27,817.72,811.39,811.85,43240
10/17/2017,811.73,818.48,811.24,818.48,47570
10/18/2017,819.36,821.29,815.06,816.84,54130
10/19/2017,817.62,821.08,815.29,817.39,46210
10/20/2017,816.99,821.54,813.38,813.99,47720
10/23/2017,811.49,813.23,806.58,809.36,43370
10/24/2017,807.6,815.24,804.43,815.24,33010
10/25/2017,816.05,821.61,812.98,821.45,33410
10/26/2017,820.01,825.9,815.16,822.53,38750
10/27/2017,823.16,834.91,820.16,834.91,37050
10/30/2017,835.33,841.32,835.33,837.52,51100
10/31/2017,836.65,839.79,829.72,831.62,38090
11/1/2017,832.1,835.44,831.63,835.38,47550
11/2/2017,835.36,843.34,826.71,827.66,48550
11/3/2017,828.44,840.04,826.59,840.04,41460
11/6/2017,842.91,845.67,839.88,844.73,50110
11/7/2017,846.17,850.69,842.67,846.03,48620
11/8/2017,849.56,856.47,848.23,853.57,60190
11/9/2017,857.26,858.93,852.06,853.05,48700
11/10/2017,850.25,861.36,850.1,858.55,59480
11/13/2017,861,868.58,861,868.11,56420
11/14/2017,868.59,873.74,861.96,871.08,55710
11/15/2017,870.85,880.72,868.75,877.58,53390
11/16/2017,875.2,890.01,875.2,890.01,57890
11/17/2017,890.49,897.39,882.81,887.41,53200
11/20/2017,886.49,899.31,883.7,899.31,46450
11/21/2017,902.76,923.57,902.76,910.54,73810
11/22/2017,912.46,922.18,909.95,922.18,71920
11/23/2017,926.83,933.45,916.61,922.92,68970
11/24/2017,920.32,928.41,914.95,926.21,57990
11/27/2017,923.8,939.36,923,930.9,61670
11/28/2017,931.21,935.97,926.12,935.74,54900
11/29/2017,938.18,946.55,934.64,946.55,67070
11/30/2017,951.06,955.17,943.05,943.05,70830
12/1/2017,943.08,953.22,943.08,952.46,49060
12/4/2017,954.31,968.53,954.31,966.44,76810
12/5/2017,968.58,970.35,944.07,944.07,80810
12/6/2017,940.82,941.32,919.99,939.06,75800
12/7/2017,942.07,945.52,923.23,928.74,50050
12/8/2017,928.32,935.51,920.97,930.25,43800
12/11/2017,928.39,928.39,908.29,908.29,49030
12/12/2017,919.04,922.24,883.52,914.82,73930
12/13/2017,919.58,920.38,911.01,913.33,39790
12/14/2017,913.3,928.21,913.3,928.21,34120
12/15/2017,925.65,933.09,925.2,926.7,61770
12/18/2017,937.81,950.81,937.64,950.81,52510
12/19/2017,955.99,959.33,947.24,947.62,55560
12/20/2017,947.51,954.96,942.07,948.78,52770
12/21/2017,944.9,953.26,936.53,936.53,50100
12/22/2017,939.48,946.01,937.75,945.88,49830
12/25/2017,947.06,950.64,944.77,949.28,34740
12/26/2017,951.27,955.81,948.68,955.73,43580
12/27/2017,957.76,962.33,955.14,958.02,65130
12/28/2017,960.38,968.4,957.19,966.91,54600
12/29/2017,968.28,980.47,967.2,975.52,65830
1/2/2018,977.2,992.72,975.49,992.72,74430
1/3/2018,996.23,1011.84,995.74,1004.66,86290
1/4/2018,1007.6,1014.17,1006.96,1014.15,91540
1/5/2018,1014.42,1014.42,1005.1,1007.73,86910
1/8/2018,1006.25,1023.5,1000.29,1023.5,107210
1/9/2018,1028.05,1040.58,1019.52,1039.64,121150
1/10/2018,1040.61,1047.59,1033.54,1039.7,143070
1/11/2018,1039.7,1050.23,1031.43,1047.2,92980
1/12/2018,1050.08,1058.2,1044.85,1049.86,125710
1/15/2018,1050.35,1063.11,1042.64,1063.11,105740
1/16/2018,1056.95,1063.46,1047.9,1061.78,117060
1/17/2018,1060.36,1061.49,1030,1030,109080
1/18/2018,1028.39,1048.56,1013.11,1048.56,105770
1/19/2018,1050.01,1062.13,1046.92,1053.47,113280
1/22/2018,1059.2,1084.09,1059.19,1082.71,91780
1/23/2018,1059.2,1084.09,1059.19,1082.71,91780
1/25/2018,1093.49,1109.98,1088.69,1095.52,174650
1/26/2018,1096.09,1112.59,1088,1104.42,94380
1/29/2018,1108.98,1118.08,1095.75,1096.78,108390
1/30/2018,1087.57,1099.16,1078.98,1099.16,105160
1/31/2018,1097.38,1113.37,1094.77,1095.9,104400
2/1/2018,1098.3,1098.3,1076.09,1086.9,84200
2/2/2018,1087.24,1090.4,1075.65,1090.4,66560
2/5/2018,1081.7,1081.7,1035.02,1035.02,92450
2/6/2018,1013.7,1015.56,969.01,1007.72,144850
2/7/2018,1034.76,1040.23,1025.3,1030.91,64850
2/8/2018,1024.13,1031.98,1013.56,1013.56,45310
2/9/2018,983.6,996.77,966.78,996.77,64740
2/12/2018,1001.7,1034.76,1001.7,1034.76,56580
2/13/2018,1043.44,1055.86,1043.44,1054.09,52960
2/21/2018,1064.55,1081.82,1063.73,1075.47,74170
2/22/2018,1068.84,1078.48,1063.46,1064.28,85110
2/23/2018,1073.56,1089.96,1068.75,1089.96,85270
2/26/2018,1101.66,1113.01,1099.71,1099.71,97630
2/27/2018,1108.87,1110.11,1094.17,1106.09,76580
2/28/2018,1096.3,1113.59,1095.98,1108.23,102130
3/1/2018,1106.03,1116.79,1098.51,1105.84,94020
3/2/2018,1095.31,1109.51,1092.18,1106.92,73540
3/5/2018,1113.71,1116.8,1080.83,1080.83,105070
3/6/2018,1091.98,1103.31,1075.78,1103.31,74500
3/7/2018,1102.85,1106.89,1084.53,1092.17,71110
3/8/2018,1092.29,1109.29,1091.7,1105.03,48220
3/9/2018,1107.83,1117.9,1102.07,1106.54,65730
3/12/2018,1106.54,1116.38,1104.85,1106.97,73670
3/13/2018,1106.97,1112.98,1098.58,1111.38,77320
3/14/2018,1111.58,1121.74,1111.58,1115,84860
3/15/2018,1114.89,1114.9,1105.26,1110.26,72270
3/16/2018,1112.44,1118.36,1109.85,1112.93,108040
3/19/2018,1117.13,1134.75,1117.13,1130.26,72810
3/20/2018,1130.09,1139.23,1126,1134.19,69640
3/21/2018,1134.79,1148.64,1134.79,1147.26,77060
3/22/2018,1147.9,1159.37,1144.44,1144.58,71820
3/23/2018,1144.18,1144.18,1113.7,1128.93,95730
3/26/2018,1129.05,1151.32,1123.9,1146.73,69780
3/27/2018,1146.86,1162.35,1146.86,1150.3,60430
3/28/2018,1150.33,1158.75,1144.71,1151.09,41770
3/29/2018,1151.65,1155.65,1141.65,1144.74,39960
3/30/2018,1144.74,1154.59,1136.2,1153.08,49200
4/2/2018,1153.11,1174.13,1153.11,1171.21,64580
4/3/2018,1171.89,1173.18,1156.91,1160.97,73020
4/4/2018,1161.24,1176.22,1161.24,1165.75,59710
4/5/2018,1165.75,1175.64,1163.76,1169.12,49970
4/6/2018,1169.12,1180.6,1169.12,1174.37,74390
4/9/2018,1174.02,1181.58,1169.56,1177.68,79980
4/10/2018,1177.68,1185.06,1161.71,1168.06,77680
4/11/2018,1168.41,1172.44,1137.2,1137.2,87630
4/12/2018,1136.76,1143.5,1121.47,1143.5,63710
4/13/2018,1146.67,1153.95,1131.61,1134.21,64880
4/16/2018,1133,1136.8,1122.26,1128.03,49040
4/17/2018,1128.11,1136.17,1119.7,1130.32,47630
4/18/2018,1131.56,1136.98,1115.18,1115.7,45880
4/19/2018,1114.98,1115,1066.09,1066.09,75220
4/20/2018,1066.33,1089.62,1047.71,1089.45,56320
4/23/2018,1091.18,1098.58,1055.37,1055.37,67290
4/24/2018,1055.24,1060.92,1027.74,1053.99,67320
4/26/2018,1055.95,1057.2,1011.51,1018.97,78320
4/27/2018,1018.06,1029.36,1007.39,1027.97,60640
5/2/2018,1029.76,1033.2,1009.98,1012.84,57650
5/3/2018,1011.83,1012.12,989,1010.35,74960
5/4/2018,1012.44,1023.16,1006.99,1010.89,46200
5/7/2018,1010.99,1048.03,1010.99,1048.03,52320
5/8/2018,1047.88,1059.68,1042.59,1047.83,53710
5/9/2018,1047.83,1058.09,1037.1,1046.39,41450
5/10/2018,1046.9,1047.5,1009.79,1019.69,59660
5/11/2018,1019.69,1031.77,1003.47,1030.79,55930
5/14/2018,1031.18,1051.45,1029.92,1051.45,43660
5/15/2018,1055.82,1067.61,1052.16,1055.49,47150
5/16/2018,1055.31,1055.31,1031.33,1034.3,39850
5/17/2018,1034.2,1035.45,1007.09,1007.09,42810
5/18/2018,1007.05,1023.23,989.2,1022.21,46160
5/21/2018,1023.28,1027.85,997.21,997.21,40480
5/22/2018,996.19,996.19,947.7,958.95,64670
5/23/2018,957.72,973.07,945.01,968.54,52820
5/24/2018,968.93,974.17,951.17,960.55,44000
5/25/2018,958.74,960.57,936.32,936.32,49220
5/28/2018,932,932,894.31,898,73640
5/29/2018,897.13,932.82,881.91,924.9,64470
5/30/2018,924.9,925.18,902,918.64,53180
5/31/2018,917.94,950.49,914.57,947.31,67380
6/1/2018,949.13,970.81,948.69,969.15,68490
6/4/2018,970.81,997,970.81,996.67,59530
6/5/2018,996.67,1008.83,996.15,1007.32,65890
6/6/2018,1007.51,1023.38,995.29,1022.72,60800
6/7/2018,1023.95,1034.72,1020.77,1026.75,60340
6/8/2018,1026.76,1028.42,1017.9,1025.87,46070
6/11/2018,1025.71,1034.85,1016.22,1024.85,49970
6/12/2018,1021.02,1021.02,989.53,1008.76,79030
6/13/2018,1008.32,1019.32,1005.58,1018.59,34760
6/14/2018,1018.07,1022.95,1004.31,1004.31,43470
6/15/2018,1004.14,1005.71,994.38,1005.04,55840
6/18/2018,1004.97,1006.58,970.35,970.35,51490
6/19/2018,970.06,970.06,919.09,945.11,87420
6/20/2018,945.3,966.86,936.83,966.86,39850
6/21/2018,966.91,966.91,950.06,955.75,30310
6/22/2018,954.7,974.42,945.59,973.05,39420
6/25/2018,973.45,989.18,973.45,982.09,34370
6/26/2018,981.97,981.97,959.29,973.9,24310
6/27/2018,973.89,976.93,961.29,961.29,31800
6/28/2018,962.93,967.28,943.12,947.03,47410
6/29/2018,947.03,951.74,939.7,947.55,35640
7/2/2018,945.94,945.94,917.8,930.12,54620
7/3/2018,930.12,931.12,891.97,891.97,67910
7/4/2018,892.01,901.64,880.37,900.89,44420
7/5/2018,901.25,905.51,875.17,883.77,44760
7/6/2018,880.17,910.14,870.34,905.62,58310
7/9/2018,905.97,916.84,896.79,898.73,40290
7/10/2018,898.09,906.25,897.96,897.96,33120
7/11/2018,894.16,894.16,871.22,881.14,53410
7/12/2018,877.68,893.15,870.53,883.87,33200
7/13/2018,886.17,902.14,886.17,899.45,38300
7/16/2018,901.68,910.82,897.03,904.18,36480
7/17/2018,903.87,915.53,892.39,915.53,44270
7/18/2018,915.69,935.42,915.23,935.42,54820
7/19/2018,935.54,946.39,934.2,941.09,47890
7/20/2018,941.09,941.41,926.5,926.5,56210
7/23/2018,927.01,945.13,926.56,931.31,64550
7/24/2018,931.2,932.83,916.19,923.53,52020
7/25/2018,923.55,931.55,915.68,915.68,46050
7/26/2018,915.7,921.33,907.6,921.33,45650
7/27/2018,923.02,930.57,918.37,927.19,42560
7/30/2018,927.36,940.25,927.36,939.6,49710
7/31/2018,938.73,948.38,934.39,944.38,60280
8/1/2018,944.31,947.08,935.63,939.31,46100
8/2/2018,939.85,939.85,924.38,937.86,51680
8/3/2018,938.51,949.93,938.51,941.12,43960
8/6/2018,941.13,943.98,935.75,939.84,40730
8/7/2018,939.81,941.63,933.77,936.92,41890
8/8/2018,937.69,946.07,937.58,945.89,42900
8/9/2018,945.78,954.38,942.83,943.91,60490
8/10/2018,942.85,948.69,936.44,948.32,42920
8/13/2018,946.75,960.02,941.95,960.02,82540
8/14/2018,960.29,968.62,959.23,965.6,57360
8/15/2018,965.61,969.8,947.78,947.82,62330
8/16/2018,946.91,950.18,932.27,950.18,63720
8/17/2018,950.18,959.39,949.23,949.23,45070
8/20/2018,949.23,952.16,942.33,945.65,55600
8/21/2018,946.55,955.27,944.88,955.27,47810
8/22/2018,956,963.17,956,959.63,50600
8/23/2018,960.09,963.91,957.98,960.94,42650
8/24/2018,960.22,963.09,955.16,960.42,56890
8/27/2018,960.43,969.97,960.43,966.55,64180
8/28/2018,966.34,972.4,966.34,971.01,60470
8/29/2018,971.12,972.32,964,964.99,44590
8/30/2018,964.99,975.43,960.86,975.43,54010
8/31/2018,975.48,979.11,969.23,969.23,59640
9/4/2018,969.23,971.3,951.14,951.14,51820
9/5/2018,951.09,953.37,938.53,941,53500
9/6/2018,941,944.73,931.99,932.12,45110
9/7/2018,932.1,945.59,931.19,945.59,46810
9/10/2018,945.04,948.31,942.68,943.31,50010
9/11/2018,943.67,959.09,940.78,958.91,47920
9/12/2018,959.2,967.78,958.67,958.67,55990
9/13/2018,958.63,963.72,955.64,957.17,48960
9/14/2018,958.01,965.23,958.01,960.33,57050
9/17/2018,960.33,960.94,951.38,953.79,43730
9/18/2018,953.45,959.75,945.93,959.75,58890
9/19/2018,960.01,969.34,960.01,962.7,66980
9/20/2018,962.7,971.48,962.26,971.18,56330
9/21/2018,971.12,978.77,968.73,974.43,117100
9/24/2018,974.47,986.3,974.47,985.59,55250
9/25/2018,985.57,988.23,980.44,985.11,53100
9/26/2018,985.26,989.54,980.8,984.39,60310
9/27/2018,985.28,992.1,984.15,989.45,51370
9/28/2018,989.98,996.6,989.98,994.73,89440
10/1/2018,994.76,1001.14,990,990.41,81260
10/2/2018,990.26,992.77,984.54,987.88,66200
10/3/2018,987.46,992.87,986.16,990.6,57100
10/4/2018,990.49,993.78,989.06,993.61,74040
10/5/2018,993.61,993.61,980.75,980.75,74560
10/8/2018,979.27,979.27,968.61,970.28,71310
10/9/2018,970.21,974.29,966.68,967.37,63820
10/10/2018,967.37,970.51,961.7,966.27,63520
10/11/2018,959.12,959.12,911.69,920.02,136880
10/12/2018,918.83,943.73,908.74,943.49,78660
10/15/2018,943.51,943.62,927.6,928.55,41830
10/16/2018,928.46,939.41,926.96,939.41,42660
10/17/2018,940.29,949.41,940.29,945.91,51480
10/18/2018,945.92,945.92,936.22,937.54,45080
10/19/2018,937.47,937.47,920.28,931.69,47140
10/22/2018,931.66,938.02,922.75,922.75,41150
10/23/2018,919.49,919.49,893.34,908,72790
10/24/2018,908,909.4,896.5,896.5,48110
10/25/2018,896.39,896.39,860.13,888.86,56980
10/26/2018,890.71,897.48,881.06,881.06,45670
10/29/2018,881.06,881.87,870.36,874.43,41650
10/30/2018,872.69,881.83,868.29,874.06,37880
10/31/2018,874.06,901.93,874.06,901.57,60480
11/1/2018,901.57,901.57,885.58,887.72,39450
11/2/2018,889.81,905.65,889.81,903.43,55630
11/5/2018,903.24,904.83,894.88,904.83,33820
11/6/2018,905.34,909.19,899.61,899.61,37080
11/7/2018,900.47,903.15,892.79,899.25,45540
11/8/2018,901.42,909.69,899.65,900.4,31120
11/9/2018,900.4,900.4,885.65,885.65,38610
11/12/2018,883.49,889.06,875.29,888.2,33820
11/13/2018,888.2,888.2,873.87,873.87,39560
11/14/2018,873.87,880.65,868.63,871.55,46150
11/15/2018,871.55,874.87,859.86,864.98,42380
11/16/2018,865.03,874.94,863.89,869.24,40660
11/19/2018,869.24,888.76,869.24,888.76,39850
11/20/2018,886.36,893.09,883.8,893.09,43540
11/21/2018,888.54,897.1,880.83,897.1,38920
11/22/2018,897.28,900.77,896.18,898.9,39230
11/23/2018,898.05,899.37,889.78,890.62,37260
11/26/2018,889.88,896.12,886.76,895.05,25040
11/27/2018,895.07,903.78,893.96,895.3,32750
11/28/2018,894.66,901.4,894.27,901.4,29500
11/29/2018,901.48,910.48,897.58,897.58,40280
11/30/2018,897.48,898.69,890.41,894.79,54630
12/3/2018,896.5,921.72,896.5,921.72,63630
12/4/2018,921.74,929.33,920.2,927.46,52510
12/5/2018,927.39,928.9,915.9,925.68,61080
12/6/2018,925.58,928.64,916.63,922.86,55210
12/7/2018,923.9,933.29,923.9,929.59,51430
12/10/2018,928.96,928.96,921.59,922.82,48780
12/11/2018,922.58,925.43,915.68,922.34,43570
12/12/2018,922.43,927.7,922.41,927.7,37560
12/13/2018,928.21,935.33,927.92,928.9,46590
12/14/2018,928.84,928.84,918.19,918.79,48410
12/17/2018,914.97,914.97,901.33,901.41,47290
12/18/2018,901.31,901.31,881.76,890.68,52310
12/19/2018,890.78,891.69,877.63,882.79,52150
12/20/2018,880.4,883.76,876.15,877.03,38050
12/21/2018,877.02,877.02,866.09,873.09,45670
12/24/2018,873.14,879.74,872.99,873.64,31110
12/25/2018,873.56,873.56,850.33,865.69,51480
12/26/2018,865.69,867.88,860.52,861.02,32710
12/27/2018,861.53,872.73,861.53,865.45,35750
12/28/2018,866.04,868.62,854.99,854.99,38260
1/2/2019,854.99,864.64,852.79,855.66,34100
1/3/2019,855.66,856.21,834.81,838.79,50050
1/4/2019,838.79,842.05,821.83,840.17,37440
1/7/2019,840.17,858.69,840.17,851.41,30670
1/8/2019,851.2,852.92,841.86,845.43,27920
1/9/2019,845.53,856.87,845.25,855.51,37200
1/10/2019,855.39,859.93,852.96,857.95,32830
1/11/2019,857.84,862.88,857.67,860.3,34660
1/14/2019,860.4,860.4,854.71,859.42,32410
1/15/2019,859.42,865.26,856.04,865.1,33590
1/16/2019,865,868.41,861.18,864.29,33030
1/17/2019,864.15,864.15,853.34,853.34,31740
1/18/2019,853.34,859.95,853.34,854.79,28300
1/21/2019,855,865.59,855,864.1,46180
1/22/2019,864.1,865.92,859.09,859.17,36100
1/23/2019,859.26,864.83,856.77,861.73,35620
1/24/2019,861.63,866.49,861.04,865.52,35100
1/25/2019,865.44,869.53,865.44,867.7,34850
1/28/2019,867.6,871.56,865.9,868.76,24720
1/29/2019,868.81,872.03,863.22,872.03,30050
1/30/2019,872.01,872.01,867.92,869.16,33260
1/31/2019,869.38,874.09,863.85,866.06,46950
2/1/2019,866.01,868.15,859.38,859.81,41900
2/11/2019,862.2,878.67,862.2,878.67,39940
2/12/2019,878.69,890.16,878.68,888.33,62160
2/13/2019,888.33,897.42,887.6,897.42,65640
2/14/2019,897.42,904.11,897.3,900.12,50280
2/15/2019,900.14,903.11,895.13,897.74,50970
2/18/2019,899.75,904.93,899.74,904.93,51220
2/19/2019,905.09,915.31,905.09,907.82,78090
2/20/2019,907.82,913.51,906.64,911.8,53100
2/21/2019,912.83,926.09,911.38,926.09,63250
2/22/2019,926.3,934.65,920.78,929.5,74940
2/25/2019,929.57,944.01,929.57,939.47,68470
2/26/2019,939.56,941.45,922.93,929.51,58440
2/27/2019,929.51,935.76,928.59,930.54,54960
2/28/2019,930.37,930.81,904.98,904.98,71560
3/1/2019,904.96,915.99,904.96,915.32,39640
3/4/2019,915.39,929.28,915.39,928.42,51480
3/5/2019,928.25,931.23,922.05,923.66,56230
3/6/2019,923.66,926.32,916.89,923.58,36430
3/7/2019,923.77,930.79,922.29,922.29,51390
3/8/2019,922.16,922.16,913.39,914.74,41840
3/11/2019,915,918.73,911.88,916.24,32010
3/12/2019,919.21,929.86,919.21,929.86,59910
3/13/2019,929.86,939.17,929.86,935.41,72240
3/14/2019,935.41,937.82,931.33,934.42,51530
3/15/2019,934.87,934.87,924.45,927.06,72930
3/18/2019,927.16,935.16,926.85,932.75,61800
3/19/2019,933.56,935.67,924.91,927.56,56480
3/20/2019,927.54,927.54,914.77,924.12,59410
3/21/2019,924.22,928.32,907.87,907.87,53920
3/22/2019,907.94,914.69,906.64,912.27,46660
3/25/2019,912.1,912.1,889.17,893.4,53510
3/26/2019,893.78,901.81,892.47,894.58,38010
3/27/2019,895.71,903.35,895.71,901.76,32700
3/28/2019,901.51,903.88,898.17,901.65,31100
3/29/2019,901.65,906.84,900.13,900.13,45010
4/1/2019,900.17,905.94,900.17,905.87,40150
4/2/2019,907.18,912.94,902.43,903.59,35220
4/3/2019,903.59,903.59,897.47,901.5,34510
4/4/2019,901.5,906.29,900.97,904.33,32080
4/5/2019,904.33,905.76,902.77,904.69,30170
4/8/2019,904.92,907.2,900.97,906.55,33280
4/9/2019,906.46,908.94,898.8,900.07,42510
4/10/2019,899.91,899.91,887.75,893.19,34640
4/11/2019,893.6,896.68,892.62,896.04,24750
4/12/2019,895.95,895.95,891.71,893.1,27810
4/16/2019,890.81,890.81,877.38,887.76,36540
4/17/2019,886.65,891.78,885.64,885.66,34640
4/18/2019,884.29,887.48,876.2,877.02,39360
4/19/2019,877.07,884.77,877.07,880.52,26150
4/22/2019,880.9,880.9,873.55,878.23,34290
4/23/2019,878.38,881.67,875.05,878.29,37900
4/24/2019,877.97,889.02,877.97,888.65,35010
4/25/2019,888.57,888.91,883.72,885.65,29180
4/26/2019,885.47,890.69,882.58,890.55,34570
5/2/2019,890.6,893.89,889.61,893.87,36440
5/3/2019,893.8,895.7,889.2,895.42,47860
5/6/2019,893.83,893.83,875.71,878.8,41220
5/7/2019,880.06,885.23,876.18,877.02,36430
5/8/2019,872.22,874.89,867.18,872.78,38550
5/9/2019,872.71,875.89,868.73,871.5,39320
5/10/2019,871.28,877.59,871.28,876.45,34860
5/13/2019,876.16,879.64,874.68,879.64,37920
5/14/2019,879.14,882.67,871.96,882.67,39070
5/15/2019,882.99,893.68,882.99,893.22,46180
5/16/2019,893.7,896.34,891.93,891.93,39250
5/17/2019,892.93,893.44,888.56,890.53,40030
5/20/2019,890.16,901.06,888.12,901.06,42540
5/21/2019,901.79,907.64,900.97,901.36,43010
5/22/2019,901.49,906.99,897.27,897.66,43390
5/23/2019,897.66,899.02,892.08,895.07,30510
5/24/2019,894.22,898.24,884.48,884.48,44870
5/27/2019,884.29,889.45,883.95,889.2,29660
5/28/2019,888.8,891.61,883.53,885.27,30930
5/29/2019,886.12,886.98,882,883.52,33830
5/30/2019,883.51,888.68,879.58,883.37,29870
5/31/2019,883.39,884.75,875.77,876.29,34300
6/3/2019,875.64,875.64,858.64,864.08,51470
6/4/2019,864.27,868.67,857.94,864.35,32530
6/5/2019,866.79,871.91,863.69,863.69,27110
6/6/2019,863.81,865.16,851.47,861.31,38240
6/7/2019,860.64,869.56,860.64,869.56,33450
6/10/2019,869.68,877.45,866.79,872.49,44470
6/11/2019,872.49,874.32,870,870.91,29460
6/12/2019,870.48,871.64,865.42,865.42,32450
6/13/2019,865.29,865.29,857.72,859.68,32320
6/14/2019,859.53,864.29,859.08,861.65,34400
6/17/2019,861.37,862.36,851.14,852.99,40070
6/18/2019,852.62,853.95,845.4,848.17,43000
6/19/2019,850.34,854.81,850.34,854.34,39850
6/20/2019,854.9,867.91,853.96,864.59,53360
6/21/2019,864.59,870.35,864.44,866.53,72300
6/24/2019,866.63,873.33,866.63,868.94,40700
6/25/2019,867.73,870.37,866.25,868.5,38480
6/26/2019,868.16,870.52,865.67,866.81,41570
6/27/2019,866.84,867.08,854.41,854.41,44970
6/28/2019,854.49,864.24,847.77,864.24,43760
7/1/2019,864.24,876.39,864.24,876.26,49230
7/2/2019,876.27,877.08,870.71,872.92,38740
7/3/2019,872.92,872.92,865.59,869.58,42590
7/4/2019,869.58,879.72,869.58,879.72,49310
7/5/2019,879.49,882.19,876.28,880.23,41270
7/8/2019,878.96,878.96,867.35,870.92,44400
7/9/2019,871.19,872.52,866.32,872.21,41060
7/10/2019,872.21,878.32,872.2,876.12,41860
7/11/2019,876.12,880.88,876.12,879.1,39210
7/12/2019,880.06,883.15,874.56,874.99,46830
7/15/2019,875.28,876.82,870.84,873.71,42050
7/16/2019,873.74,880.91,873.74,880.91,48670
7/17/2019,880.69,882.85,877.59,879.75,59850
7/18/2019,879.66,879.66,870.81,870.81,44970
7/19/2019,870.97,881.16,870.97,880.79,63930
7/22/2019,880.49,885.42,878.39,879.62,48840
7/23/2019,879.42,889.04,878.22,888.26,48220
7/24/2019,888.63,892.81,885.66,887.39,46410
7/25/2019,887.43,892.31,885.19,890.41,54560
7/26/2019,890.44,891.9,886.09,887.84,45310
7/29/2019,887.96,889.97,880.92,888.54,44920
7/30/2019,888.7,892.38,877.92,877.92,44930
7/31/2019,877.8,885.86,874.39,883.19,43400
8/1/2019,884.29,887.39,881.52,887.39,41760
8/2/2019,887.06,887.06,877.76,885.29,54740
8/5/2019,883.34,884.09,872.39,872.39,53470
8/6/2019,870.82,870.82,858.02,866.13,52910
8/7/2019,866.13,872.05,863.57,868.27,40020
8/8/2019,868.2,877.32,866.69,875.81,58880
8/9/2019,875.81,880.29,874.51,878.62,46670
8/12/2019,878.56,883.41,877.33,882.23,44750
8/13/2019,882.23,882.23,875.32,877.97,59070
8/14/2019,880.04,886.8,880.04,880.51,44300
8/15/2019,874.42,890.78,867.95,890.78,50400
8/16/2019,890.39,900.31,886.87,892.44,70250
8/19/2019,892.32,897.03,889.34,891.78,39310
8/20/2019,891.73,894.86,890.96,894.45,41240
8/21/2019,894.45,901.25,892.05,900.54,56160
8/22/2019,901.28,904.41,899.58,901.29,46930
8/23/2019,901.53,902.5,896.87,900.53,49590
8/26/2019,899.1,899.1,887.05,892.48,65310
8/27/2019,892.48,899.29,886.91,886.91,59290
8/28/2019,886.82,890.58,885.23,886.08,41620
8/29/2019,886.04,889.13,882.14,889.13,42610
8/30/2019,888.94,893.57,888.83,892.51,40840
